Instructor,Name,Points,% of final grade,Max Coeff,Due,Description
KC Chan-Brose,Revision Plan for Free Assignment,10.0,0.011947431302270013,0.20310633213859022,2022-12-02 01:01:01.000001,"PURPOSE
As we have emphasized strongly in this class all year, Writing is Revising. Writing is not drafting. Writing is not editing. Scholars have found that professional writers spend around 90% of their time revising.
This can look like a lot of different things, and we have experienced some of them in this class. Feedback from lab instructors, peers in your class or peers in the Writing Center (Links to an external site.). We have learned about twelve different types of feedback you can ask for (Links to an external site.). We have learned about revision about helping yourself to ""Re-Envision"" your focus, your organization, or your purpose (Links to an external site.). We have even created Peer Review Forms and Revision Plans for your documents. And we've talked through other blended revision/drafting techniques like redrafting, venn diagrams, word association, and more. And importantly, we have learned how to utilize Rhetorical Grammar- using ""grammar,"" or the structure by which we form thoughts through writing, in a purposeful manner to communicate in intended ways with an audience, even breaking ""grammatical rules"" in order to fulfill that goal- and multiple Englishes and other languages available to us as resources.
Now is time to put that learning into action to bring your works, which up to this point have been process drafts, into another gear. I know you all have more that you can give. You can rework that My Page 1 into a work of Flash Fiction (Links to an external site.). You can reconfigure your Home That Built Me into a letter to your mother to let her know how you've grown since the day you first met 18 years ago, and that you'll be okay now that you've left to go off to college. You can reconfigure your ""Re-Mix"" essay to bring that section that you really needed later in the piece to be there and do what it needs to do, and revise sections to more effectively stick to the thematic purpose. And you can reconfigure your research to be, instead of addressed to an academic or ""professional"" audience, addressed directly to the business owners in your community to ask for support in your efforts to build a better community that embodies Peace and Justice. 
TASK
Choose one of your works from Portfolios 1, 2 or 3 that you will be revising for your Final Portfolio, and using this Revision Plan Worksheet, complete a Revision Plan for that assignment. Remember, you will have a little over THREE FULL WEEKS to complete this revision plan, so you should set your goals accordingly. This revision plan should:



Answer each line fully and completely. Short and uninspired answers will not do.
Demonstrate a level of deep thought about each line. ""Everyone benefits and no one loses out"" is not an acceptable answer.
Create a concrete plan of revision. Where will you focus your energy (focus, organization or purpose?), what strategies will you use, and to whom will this piece now speak?



Your revision plan can, if necessary, include an accompanying paragraph with any questions, concerns, or context that you wish to present to your professor.
OBJECTIVES



Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers
Uses appropriate Englishes for rhetorical purposes


"
KC Chan-Brose,Post-reading Reflection 8/26,0.0,0,0,,"PURPOSE
As we have emphasized strongly in this class all year, Writing is Revising. Writing is not drafting. Writing is not editing. Scholars have found that professional writers spend around 90% of their time revising.
This can look like a lot of different things, and we have experienced some of them in this class. Feedback from lab instructors, peers in your class or peers in the Writing Center (Links to an external site.). We have learned about twelve different types of feedback you can ask for (Links to an external site.). We have learned about revision about helping yourself to ""Re-Envision"" your focus, your organization, or your purpose (Links to an external site.). We have even created Peer Review Forms and Revision Plans for your documents. And we've talked through other blended revision/drafting techniques like redrafting, venn diagrams, word association, and more. And importantly, we have learned how to utilize Rhetorical Grammar- using ""grammar,"" or the structure by which we form thoughts through writing, in a purposeful manner to communicate in intended ways with an audience, even breaking ""grammatical rules"" in order to fulfill that goal- and multiple Englishes and other languages available to us as resources.
Now is time to put that learning into action to bring your works, which up to this point have been process drafts, into another gear. I know you all have more that you can give. You can rework that My Page 1 into a work of Flash Fiction (Links to an external site.). You can reconfigure your Home That Built Me into a letter to your mother to let her know how you've grown since the day you first met 18 years ago, and that you'll be okay now that you've left to go off to college. You can reconfigure your ""Re-Mix"" essay to bring that section that you really needed later in the piece to be there and do what it needs to do, and revise sections to more effectively stick to the thematic purpose. And you can reconfigure your research to be, instead of addressed to an academic or ""professional"" audience, addressed directly to the business owners in your community to ask for support in your efforts to build a better community that embodies Peace and Justice. 
TASK
Choose one of your works from Portfolios 1, 2 or 3 that you will be revising for your Final Portfolio, and using this Revision Plan Worksheet, complete a Revision Plan for that assignment. Remember, you will have a little over THREE FULL WEEKS to complete this revision plan, so you should set your goals accordingly. This revision plan should:



Answer each line fully and completely. Short and uninspired answers will not do.
Demonstrate a level of deep thought about each line. ""Everyone benefits and no one loses out"" is not an acceptable answer.
Create a concrete plan of revision. Where will you focus your energy (focus, organization or purpose?), what strategies will you use, and to whom will this piece now speak?



Your revision plan can, if necessary, include an accompanying paragraph with any questions, concerns, or context that you wish to present to your professor.
OBJECTIVES



Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers
Uses appropriate Englishes for rhetorical purposes


"
KC Chan-Brose,9/2: Post-Reading Quiz,5.0,0.005973715651135006,0.10155316606929511,2022-09-02 01:01:01.000001,"PURPOSE
As we have emphasized strongly in this class all year, Writing is Revising. Writing is not drafting. Writing is not editing. Scholars have found that professional writers spend around 90% of their time revising.
This can look like a lot of different things, and we have experienced some of them in this class. Feedback from lab instructors, peers in your class or peers in the Writing Center (Links to an external site.). We have learned about twelve different types of feedback you can ask for (Links to an external site.). We have learned about revision about helping yourself to ""Re-Envision"" your focus, your organization, or your purpose (Links to an external site.). We have even created Peer Review Forms and Revision Plans for your documents. And we've talked through other blended revision/drafting techniques like redrafting, venn diagrams, word association, and more. And importantly, we have learned how to utilize Rhetorical Grammar- using ""grammar,"" or the structure by which we form thoughts through writing, in a purposeful manner to communicate in intended ways with an audience, even breaking ""grammatical rules"" in order to fulfill that goal- and multiple Englishes and other languages available to us as resources.
Now is time to put that learning into action to bring your works, which up to this point have been process drafts, into another gear. I know you all have more that you can give. You can rework that My Page 1 into a work of Flash Fiction (Links to an external site.). You can reconfigure your Home That Built Me into a letter to your mother to let her know how you've grown since the day you first met 18 years ago, and that you'll be okay now that you've left to go off to college. You can reconfigure your ""Re-Mix"" essay to bring that section that you really needed later in the piece to be there and do what it needs to do, and revise sections to more effectively stick to the thematic purpose. And you can reconfigure your research to be, instead of addressed to an academic or ""professional"" audience, addressed directly to the business owners in your community to ask for support in your efforts to build a better community that embodies Peace and Justice. 
TASK
Choose one of your works from Portfolios 1, 2 or 3 that you will be revising for your Final Portfolio, and using this Revision Plan Worksheet, complete a Revision Plan for that assignment. Remember, you will have a little over THREE FULL WEEKS to complete this revision plan, so you should set your goals accordingly. This revision plan should:



Answer each line fully and completely. Short and uninspired answers will not do.
Demonstrate a level of deep thought about each line. ""Everyone benefits and no one loses out"" is not an acceptable answer.
Create a concrete plan of revision. Where will you focus your energy (focus, organization or purpose?), what strategies will you use, and to whom will this piece now speak?



Your revision plan can, if necessary, include an accompanying paragraph with any questions, concerns, or context that you wish to present to your professor.
OBJECTIVES



Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers
Uses appropriate Englishes for rhetorical purposes


"
KC Chan-Brose,8/31 Post-reading quiz,5.0,0.005973715651135006,0.10155316606929511,2022-09-02 01:01:01.000001,"PURPOSE
As we have emphasized strongly in this class all year, Writing is Revising. Writing is not drafting. Writing is not editing. Scholars have found that professional writers spend around 90% of their time revising.
This can look like a lot of different things, and we have experienced some of them in this class. Feedback from lab instructors, peers in your class or peers in the Writing Center (Links to an external site.). We have learned about twelve different types of feedback you can ask for (Links to an external site.). We have learned about revision about helping yourself to ""Re-Envision"" your focus, your organization, or your purpose (Links to an external site.). We have even created Peer Review Forms and Revision Plans for your documents. And we've talked through other blended revision/drafting techniques like redrafting, venn diagrams, word association, and more. And importantly, we have learned how to utilize Rhetorical Grammar- using ""grammar,"" or the structure by which we form thoughts through writing, in a purposeful manner to communicate in intended ways with an audience, even breaking ""grammatical rules"" in order to fulfill that goal- and multiple Englishes and other languages available to us as resources.
Now is time to put that learning into action to bring your works, which up to this point have been process drafts, into another gear. I know you all have more that you can give. You can rework that My Page 1 into a work of Flash Fiction (Links to an external site.). You can reconfigure your Home That Built Me into a letter to your mother to let her know how you've grown since the day you first met 18 years ago, and that you'll be okay now that you've left to go off to college. You can reconfigure your ""Re-Mix"" essay to bring that section that you really needed later in the piece to be there and do what it needs to do, and revise sections to more effectively stick to the thematic purpose. And you can reconfigure your research to be, instead of addressed to an academic or ""professional"" audience, addressed directly to the business owners in your community to ask for support in your efforts to build a better community that embodies Peace and Justice. 
TASK
Choose one of your works from Portfolios 1, 2 or 3 that you will be revising for your Final Portfolio, and using this Revision Plan Worksheet, complete a Revision Plan for that assignment. Remember, you will have a little over THREE FULL WEEKS to complete this revision plan, so you should set your goals accordingly. This revision plan should:



Answer each line fully and completely. Short and uninspired answers will not do.
Demonstrate a level of deep thought about each line. ""Everyone benefits and no one loses out"" is not an acceptable answer.
Create a concrete plan of revision. Where will you focus your energy (focus, organization or purpose?), what strategies will you use, and to whom will this piece now speak?



Your revision plan can, if necessary, include an accompanying paragraph with any questions, concerns, or context that you wish to present to your professor.
OBJECTIVES



Integrate and respond to both dominant and silenced perspectives
Create voices, roles for the reader, pathways to guide readers appropriate for the occasion
Respond critically to readings and writers
Uses appropriate Englishes for rhetorical purposes


"
KC Chan-Brose,Weekly Preflection 15,5.0,0.005973715651135006,0.10155316606929511,2022-11-28 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
KC Chan-Brose,Post-reading Reflection 9/9,0.0,0,0,2022-09-09 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
KC Chan-Brose,Post-reading Reflection 9/7,0.0,0,0,2022-09-09 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
KC Chan-Brose,Weekly Reflection,10.0,0.011947431302270013,0.20310633213859022,2022-08-29 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
KC Chan-Brose,Lab Hour Week 2,0.0,0,0,2022-09-05 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
KC Chan-Brose,Lab Hour Week 3,0.0,0,0,2022-09-12 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
KC Chan-Brose,Lab Hour Week 4,0.0,0,0,2022-09-19 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
KC Chan-Brose,Lab Hour Week 5,0.0,0,0,2022-09-26 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each unit and week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
KC Chan-Brose,Schedule TWO One-on-One Meetings with Aaron,10.0,0.011947431302270013,0.20310633213859022,2022-11-21 01:01:01.000001,"PURPOSE
One of the best things about a writing class at Marian University is that we prioritize one-on-one interaction with you as writers and as people. In that way, I hope to get to know you as an individual that I can know not only know as a student, but as a person. I hope by some point in this class that we have built a positive relationship that involves trust, understanding and an affinity for exploring the ideas that you love and vibe with through writing. In order to do that, though, I need to meet with you one-on-one rather than in a group of a half-dozen or more. This is the first step in that process.
TASK
You will use this link to schedule this appointment. Make sure to choose my name when you're looking to schedule the time. If the link does not work for you for whatever reason, you should use Microsoft Outlook to schedule a one-on-one meeting with me in my office, Faculty C, in the Mother Theresa Hackelmeier Memorial Library (second floor, right above the writing center). A quick tutorial about how to schedule an online appointment can be found here. Ignore the part about including a TEAMS meeting... we will be meeting in person.
HOW YOU'LL BE GRADED
Once you have scheduled this meeting and screenshot evidence it has been scheduled, I will give you a score of 5 for completion of the assignment. If you do not attend or need to reschedule, I will change the score to 0 until we are able to successfully meet, at which time it will be changed back to a 5."
KC Chan-Brose,DUE 12/13: FINAL PORTFOLIO,200.0,0.23894862604540024,4.062126642771804,2022-12-14 01:01:01.000001,"PURPOSE
Like every other portfolio you've turned in in this class, the Final Portfolio is a chance for you to demonstrate the ways that you've applied what we've learned in class to your writing projects. The only difference between this one and your last 3- besides that you've had three times to practice now- is that this portfolio is an opportunity to showcase your work and growth throughout the entire course.
As we've discussed many times in class, the measure of a writer is not how cleanly they can get words down on paper the first try, but the process by which they move from concept to polish. The best writers, in other words, are not those who can vomit most efficiently onto the page, but those who are the most tenacious, stick with it the longest, apply their learning, and come to a final product conscious and confident of its eventual impact on the audience. This portfolio is a chance for you to show that trait in yourself through your writing and its growth.
***
This portfolio's intent is outlined in the course syllabus, and is meant to demonstrate your ability aligning with the following General Education Objectives:
5.1 The ability to communicate and interpret meaning in a range of situations, for a range of purposes
5.1 The ability to communicate and interpret meaning in a range of situations, for a range of purposes;
And Course Outcomes:
a. Use creative techniques to create insights into personal experiences;
b. Compose documents for academic and non-academic audiences;
c. Integrate multiple perspectives about a problem that shows your understanding of significant and relevant issues when analyzing and explaining it;
d. Reflect on your ability to make informed and effective research, genre, editorial, and language choices in your writing .
***
You have, throughout this unit, been asked to interpret meaning from different information mediums like text, audio, video and image, as well as a range of information presentation types from maps to articles to documentaries. You've been asked to communicate within a range of purposes, from informative research to inquiry to opinion to persuasion, within a wide variety of genres. 
You have been asked to utilize various techniques discussed in class such as showing/telling, naming and structure, as well as a range of evidence strategies from emotional/logical to anecdotal to communal to scholarly. Your audiences have been both academic and non-academic, they have required multiple perspectives and critical inquiry into who benefits/is left out, who gets to speak/is silenced, and what ideologies are present/ignored. And, through your reflective writing and reading strategies we've learned, you've been asked to reflect on how these writings bear upon your ideas of research, language choices, writing, and our ever constant theme of ""home.""
We've been working on this all semester working up to this revision-focused portfolio, and you are now prepared to demonstrate that learning. 
Instructions
In a single document, you will combine the following writing projects

First- An Artist's Statement, designed to prepare your reader for what they will be reading. This should set me up to view the rest of your portfolio through the lens you'd like me to see it. Do you want me to see your growth as a writer? Do you want me to see the way you've really attacked ""naming"" as a strategy? Do you want me to see the contrast between the different types/genres of research writing you've undertaken? Set me up to read it that way not just with your words, but with good writing that utilizes the very strategies we've been talking about all semester from naming to showing vs. telling to meaning-making structure, and even references to the text if that will be helpful. 
Next- In whatever order you deem most appropriate for the way you'd like me to read your Unit 3 Portfolio:

A Unit 1 Section, consisting of: 

Your chosen document from Unit 1 in its original version from Portfolio 1. The original document should have sections that have been altered highlighted for me to easily locate them and compare them to the new, revised version.
A revised version of your chosen document from Unit 1
A one paragraph reflection on how your learning in this class led to the changes I will recognize in this writing, specifically referencing highlighted sections from the original and their corresponding sections in the new, revised version.
A Unit 2 Section, consisting of: 

Your chosen document from Unit 2 in its original version from Portfolio 2. The original document should have sections that have been altered highlighted for me to easily locate them and compare them to the new, revised version.
A revised version of your chosen document from Unit 2
A one paragraph reflection on how your learning in this class led to the changes I will recognize in this writing, specifically referencing highlighted sections from the original and their corresponding sections in the new, revised version.
A Unit 3 Section, consisting of:

Your chosen document from Unit 3 in its original version from Portfolio 3. The original document should have sections that have been altered highlighted for me to easily locate them and compare them to the new, revised version.
A revised version of your chosen document from Unit 3
A one paragraph reflection on how your learning in this class led to the changes I will recognize in this writing, specifically referencing highlighted sections from the original and their corresponding sections in the new, revised version.
A minimum of one additional writing, meant to demonstrate your overall growth through this class, consisting of:

Your chosen document  in its original version from its original portfolio. The original document should have sections that have been altered highlighted for me to easily locate them and compare them to the new, revised version.
A revised version of your chosen document from Unit 3
A one paragraph reflection on how your learning in this class led to the changes I will recognize in this writing, specifically referencing highlighted sections from the original and their corresponding sections in the new, revised version.

 

Last- Your Final Course Reflection. If you need to edit this for submission, you may. It should work as a bookend to your Artist's Statement and build upon the mini-reflections within each section, telling me not what should I expect but what learning did I just witness in these pages? I should leave the final section of your portfolio feeling that I understand not only what growth was demonstrated in your writing, but what growth have you undergone that cannot be seen in texts or you were not able to effectively demonstrate with the texts that you've chosen, and what growth you have undergone as a writer and thinker over the course of this semester. Most importantly, I want to know how you plan to utilize that growth as you move through your collegiate and post-collegiate life, and why that growth is a valuable asset to you now and in the future both as a student and a person living life on this earth.

GRADING CRITERIA
There are 200 total points available for the Final Portfolio. You will be graded based on the rubric attached to this assignment, with primary focus on the Course Objectives/Outcomes and the themes of each unit, as well as the standard process, rhetorical decisions, organization/structure, linguistic choices, how effectively you responded to the prompt, whether your writing demonstrates the Franciscan Values, and whether you've included all of the appropriate pieces required for the portfolio listed above.
HOW TO SUBMIT
There are multiple ways to construct your portfolio, but it should be submitted either as a link to a webpage like Wix or a Word Online doc, or as a file such as a Power Point or Word document. Ensure that you are taking into account how your portfolio will appear visually in whatever format you choose. As we talked about in our unit on Structure, the way your writing presents visually is part of the rhetorical choices you make and one of the ways you create meaning and readability!
One final bit of advice: While you definitely want to let me know which piece in your portfolio is which, creating TITLES are a huge help toward building a full piece of writing! Titles are the first thing a reader sees when they open up your document, and ""Unit 3 Portfolio"" is not nearly as compelling or as effective at providing a reader an effective starting point as ""It's Alive: Research in the Real World through a College Freshman's Eyes"" and ""Homelessness Research Project"" is not as emotionally thwacking as ""When Your City Doesn't Want You"" or ""Solidarity Beneath Davidson Street."""
KC Chan-Brose,Final Reflection,30.0,0.035842293906810034,0.6093189964157706,2022-12-14 01:01:01.000001,"PURPOSE
Throughout this course we have worked with the intertwining concepts of ""home"" and ""language,"" sometimes smashed together into this idea of ""Discourse,"" ""Home Language,"" ""Englishes"" or ""Literacies."" We've delved into, ""What is Home?"" before looking into the fraught relationships around language and home, before then bursting out into how we can utilize language and writing as a means of action to remake our home in ways that we hope will benefit that home and the world. Along the way, we've learned about Naming, Show vs. Tell, Structure as a meaning-making act, Research as learning enmeshed with action, and more. We've read from successful writers who live life just a few miles from us (Maurice Broaddus, author of Buffalo Soldier, lives on Indianapolis' east side and works at Ujamaa Bookstore despite a writing career that more than keeps the lights on. Some of you may have met him there!).
Now, I want you to look back on all of those experiences I just summarized- many of which needed to be omitted for the sake of space (remember, what is not there or what is left out are just as important and meaningful as what is put in writing)- and put down in writing the ways that you have changed through this process.
This reflection is an example of Writing to Learn. I don't care if it feels messy or if there are misspellings or things don't exactly seem to pan out. What I do want to see is you thinking deeply through text about the topics we've covered and the actions we've taken in this course and how they relate back to this themes of ""home"" and ""language"" we've been exploring all semester.
TASK
This reflection should be in paragraph form, not as a sequential answer to each question. The What/How/Why questions are designed to get you thinking, not to give you a series of three separate prompts. When you're answering each of these questions, your reflective writing should flow together into a unified paragraph.
You will write a minimum of two full pages, reflecting back on the course content and the themes of ""home"" and ""language."" The reflection will be focused on concrete actions throughout the course, and how those concrete actions have led to learning and growth for you as a writer, thinker, student, and human. The reflection should focus on how your work in this class met the objectives/outcomes for the course, and ask yourself the critical questions that we have been working on throughout this class:
How have I demonstrated, through writing and class discussions, that I've grown in the following course objectives?

Substantiate ideas and statements to accomplish a purpose
Integrate and respond to both dominant and silenced perspectives

Create voices, roles for the reader, pathways to guide readers appropriate for the occasion

Respond critically to readings and writers
Uses appropriate Englishes for rhetorical purposes

How have the assignments I've completed challenged me toward these outcomes?

Use creative techniques to create insights into personal experiences
Compose documents for academic and non-academic audiences

Integrate multiple perspectives about a problem that shows your understanding of significant and relevant issues when analyzing and explaining it
Reflect on your ability to make informed and effective research, genre, editorial, and language choices in your writing .

Who do I/have I let speak, and whom do I/have I silenced? And why did I make those decisions in my writing and classroom discussions?
What perspectives do I/have I allowed to influence me, and what perspectives do I/have I ignored? Why did I make those decisions?
What ideological frames do I/have I allowed space in my understanding of the world, and which do I/have I ignored? Why did I make those decisions?

Things you can think through that might help you respond to the objectives/outcomes/critical questions can be found below:

Did this course provide you with access to voices, perspectives or ideologies that you had not heard before or did not know were there to be heard?
Did it ignore other voices/perspectives/ideologies that you wish you heard more from?
Did you feel that your voice/perspective/ideological frame was represented in the course, and if so/not, how or how not?

GRADING CRITERIA
Grades for this reflection will be based upon completion. If you complete your 2 page reflection, you will receive full credit of 20. If you complete a reflection, but fail to meet the word count, you will receive either 10 or 5 points. If you do not complete your reflection by the due date, you will receive a 0.
Please note that a version of this Reflection is required as part of the Final Portfolio, where it will not be graded as completion, but based upon whether is has met the criteria above! 
HOW TO SUBMIT
Type your reflection in a word document or other supported word processer. Save it, and upload it by clicking the ""Browse"" button and finding it in your files. Then, click ""Submit"" when you are satisfied with your response. You will see the number of words as you type in your word processer. "
Tanisha Neely,Weekly Preflection 5,5.0,0.006157635467980296,0.0,2022-02-07 01:01:01.000001,"PURPOSE
Just a reminder that, throughout this class, we will be utilizing a format of ""preflection, attend, reflection"" that will bookend each week, mimicking the best practices derived from educational research. The model we pull from is: 



Preview
Attend
Review
Study
Assess



This model helps you to learn in ways that will allow you to take the lessons we learn this week and use them in other places. How? Well, that will be up to the lesson and what you are able to take form it. 
TASK
In a max of 100 words and minimum of 250 words, answer the simple questions below in either a spoken (video) or written format:



What assignments or readings do I see that I am excited about? Less excited about?
Do these assignments remind me of any that I've had in the past? Why or why not? 
What do I expect that I'll learn from these readings, assignments and in class?
What actions can I take to be an effective learning as we move through these activities? 



There are no expectations of grammar, fluency or other concerns that you may wish to stress on. Rather, I simply want to see your thinking on paper. Do not spend a huge amount of time on this- I highly prefer that you do this all in one sitting so I can see your thoughts happening as they are coming to you.
OBJECTIVES



Respond critically to readings and writers


"
